ID,Make,Year,Condition,Mileage,Engine.Size,Fuel,Transmission,Price,Build,Selling.Rate,,,
3688,Volkswagen,2002,3,260658,2000,Petrol,Automatic,892500,Not SUV,103.6416019,,,
3689,Volkswagen,2006,3,320732,2000,Petrol,Manual,945000,Not SUV,105.8547276,,,
3690,Honda,2006,3,105375,3000,Petrol,Automatic,1050000,Not SUV,105.8547276,,,
3691,Nissan,2001,3,318605,3500,Petrol,Automatic,840000,SUV,98.78961463,,,
3692,Toyota,2004,3,266008,2400,Petrol,Automatic,1872000,Not SUV,112.8321389,,,
3693,Honda,2006,3,182732,3500,Petrol,Automatic,945000,Not SUV,105.8547276,,,
3694,Lexus,2001,3,227119,3000,Petrol,Automatic,2587500,SUV,98.78961463,,,
3695,Toyota,2011,2,80429,3500,Petrol,Automatic,5250000,Not SUV,141.9929683,,,
3696,BMW,2001,3,90828,3000,Petrol,Automatic,840000,Not SUV,98.78961463,,,
3697,Toyota,2010,3,120867,1800,Petrol,Automatic,2700000,Not SUV,130.380255,,,
3698,BMW,2002,3,335038,2500,Petrol,Automatic,997500,Not SUV,103.6416019,,,
3699,Honda,2009,2,146331,1800,Petrol,Automatic,3120000,Not SUV,129.3582081,,,
3700,Lexus,2008,3,164490,3500,Petrol,Automatic,6300000,SUV,106.9462997,,,
3701,Honda,2004,3,272575,2400,Petrol,Automatic,997500,Not SUV,112.8321389,,,
3704,Toyota,2007,2,183139,2400,Petrol,Automatic,3465000,Not SUV,108.2238082,,,
3705,Toyota,2009,3,252898,1800,Petrol,Automatic,2704000,Not SUV,129.3582081,,,
3706,Nissan,2002,3,338106,3500,Petrol,Automatic,945000,SUV,103.6416019,,,
3708,Mercedes-Benz,2006,3,225474,3500,Petrol,Automatic,4500000,SUV,105.8547276,,,
3710,Mazda,2010,3,322717,2500,Petrol,Automatic,2100000,SUV,130.380255,,,
3711,Pontiac,2005,2,299999,1800,Petrol,Automatic,3375000,Not SUV,107.9017948,,,
3712,Nissan,2001,3,318605,3500,Petrol,Automatic,840000,SUV,98.78961463,,,
3714,Toyota,2008,3,223212,1800,Petrol,Automatic,2700000,Not SUV,106.9462997,,,
3715,Mercedes-Benz,2013,3,181876,3500,Petrol,Automatic,12375000,SUV,120.7825672,,,
3716,Toyota,2010,3,140304,2000,Petrol,Automatic,3150000,Not SUV,130.380255,,,
3717,Toyota,2003,3,140248,2400,Petrol,Automatic,1575000,Not SUV,120.8084383,,,
3718,Toyota,2005,3,273616,1800,Petrol,Automatic,2730000,Not SUV,107.9017948,,,
3719,Jaguar,2001,3,259080,3000,Petrol,Automatic,682500,Not SUV,98.78961463,,,
3720,Nissan,2005,3,163338,2500,Petrol,Automatic,892500,Not SUV,107.9017948,,,
3721,Toyota,2003,2,209016,2400,Petrol,Automatic,2704000,Not SUV,120.8084383,,,
3722,Toyota,2002,3,249703,2400,Petrol,Automatic,1687500,Not SUV,103.6416019,,,
3723,Honda,2006,3,105375,3000,Petrol,Automatic,1050000,Not SUV,105.8547276,,,
3724,Honda,2006,3,182732,3500,Petrol,Automatic,945000,Not SUV,105.8547276,,,
3725,Chevrolet,2014,3,74781,1800,Petrol,Manual,913500,Not SUV,122.1199565,,,
3726,Honda,2005,3,198759,2400,Petrol,Automatic,1687500,Not SUV,107.9017948,,,
3727,BMW,2001,3,90828,3000,Petrol,Automatic,840000,Not SUV,98.78961463,,,
3732,Toyota,2002,3,257575,2500,Petrol,Automatic,1462500,Not SUV,103.6416019,,,
3734,BMW,2002,3,335038,2500,Petrol,Automatic,997500,Not SUV,103.6416019,,,
3735,Honda,2008,3,307372,1500,Petrol,Manual,852500,Not SUV,106.9462997,,,
3736,Nissan,2001,3,266361,3500,Petrol,Automatic,787500,SUV,98.78961463,,,
3737,Honda,2004,3,272575,2400,Petrol,Automatic,997500,Not SUV,112.8321389,,,
3738,Toyota,2010,3,177112,3500,Petrol,Automatic,6525000,SUV,130.380255,,,
3739,Honda,2003,3,175967,2400,Petrol,Automatic,840000,Not SUV,120.8084383,,,
3740,Toyota,2002,3,490815,2400,Petrol,Automatic,2587500,Not SUV,103.6416019,,,
3741,Peugeot,2008,3,362099,2000,Petrol,Automatic,735000,Not SUV,106.9462997,,,
3742,Honda,2005,3,181490,3500,Hybrid,Automatic,840000,Not SUV,107.9017948,,,
3743,Toyota,2004,3,189886,4000,Petrol,Automatic,3375000,SUV,112.8321389,,,
3744,Toyota,2003,2,178113,1800,Petrol,Automatic,2812500,Not SUV,120.8084383,,,
3746,Peugeot,2000,3,210851,2000,Petrol,Manual,892500,Not SUV,53.2519,,,
3747,Nissan,2006,3,244693,4000,Petrol,Automatic,892500,Not SUV,105.8547276,,,
3748,Toyota,2008,3,269054,2400,Petrol,Automatic,3206250,Not SUV,106.9462997,,,
3749,Honda,2002,3,385231,2400,Petrol,Automatic,945000,SUV,103.6416019,,,
3751,Mitsubishi,2001,3,188821,3500,Petrol,Automatic,945000,SUV,98.78961463,,,
3752,Lexus,2010,3,289309,3500,Petrol,Automatic,5287500,Not SUV,130.380255,,,
3753,Honda,2004,3,105328,2400,Petrol,Automatic,792500,Not SUV,112.8321389,,,
3754,Ford,2014,2,71208,3500,Petrol,Automatic,9.00E+06,SUV,122.1199565,,,
3756,Ford,2008,3,12500,3000,Petrol,Automatic,1462500,SUV,106.9462997,,,
3757,Peugeot,2008,3,93565,1600,Petrol,Manual,945000,Not SUV,106.9462997,,,
3758,Toyota,2014,2,101408,4600,Petrol,Automatic,1.80E+07,Not SUV,122.1199565,,,
3759,Mazda,2006,3,201669,3000,Petrol,Automatic,945000,Not SUV,105.8547276,,,
3760,Honda,2002,3,298834,1700,Petrol,Automatic,840000,Not SUV,103.6416019,,,
3762,Mazda,2002,3,217433,1800,Petrol,Manual,1125000,Not SUV,103.6416019,,,
3764,Hyundai,2010,2,35587,2000,Petrol,Automatic,3375000,Not SUV,130.380255,,,
3765,Honda,2003,3,345282,3000,Petrol,Automatic,997500,Not SUV,120.8084383,,,
3766,Toyota,2008,3,269054,2400,Petrol,Automatic,3206250,Not SUV,106.9462997,,,
3768,Volkswagen,2005,3,92851,2000,Petrol,Automatic,735000,Not SUV,107.9017948,,,
3769,Ford,2014,2,71208,3500,Petrol,Automatic,9.00E+06,SUV,122.1199565,,,
3770,Lexus,2010,3,289309,3500,Petrol,Automatic,5287500,Not SUV,130.380255,,,
3772,Mercedes-Benz,2001,3,253961,3000,Petrol,Automatic,840000,Not SUV,98.78961463,,,
3773,Ford,2008,3,12500,3000,Petrol,Automatic,1462500,SUV,106.9462997,,,
3774,Toyota,2014,2,101408,4600,Petrol,Automatic,1.80E+07,Not SUV,122.1199565,,,
3775,Honda,2003,3,176314,2400,Petrol,Automatic,945000,Not SUV,120.8084383,,,
3776,Nissan,2007,3,293534,2000,Petrol,Automatic,945000,Not SUV,108.2238082,,,
3777,Mazda,2002,3,217433,1800,Petrol,Manual,1125000,Not SUV,103.6416019,,,
3778,Toyota,2012,2,321167,2400,Petrol,Automatic,6018750,Not SUV,120.3310015,,,
3779,Honda,2003,3,284117,2400,Petrol,Automatic,945000,Not SUV,120.8084383,,,
3780,Lexus,2005,3,258030,3300,Petrol,Automatic,3600000,SUV,107.9017948,,,
3781,Honda,2003,3,176314,2400,Petrol,Automatic,945000,Not SUV,120.8084383,,,
3782,Honda,2012,3,93216,3500,Petrol,Automatic,3600000,Not SUV,120.3310015,,,
3783,Mercedes-Benz,2008,2,307063,3000,Petrol,Automatic,4784000,Not SUV,106.9462997,,,
3786,Honda,2001,3,266925,2300,Petrol,Automatic,936000,Not SUV,98.78961463,,,
3787,Honda,2003,3,345282,3000,Petrol,Automatic,997500,Not SUV,120.8084383,,,
3788,Honda,2003,3,284117,2400,Petrol,Automatic,945000,Not SUV,120.8084383,,,
3790,Nissan,2001,3,250035,1800,Petrol,Manual,787500,Not SUV,98.78961463,,,
3791,Skoda,2012,3,105308,1400,Petrol,Manual,1125000,Not SUV,120.3310015,,,
3793,Mazda,2005,3,304471,2300,Petrol,Automatic,892500,Not SUV,107.9017948,,,
3794,Land Rover,2008,2,137794,3200,Petrol,Automatic,3675000,SUV,106.9462997,,,
3797,Kia,2012,3,80198,2000,Petrol,Automatic,3990000,Not SUV,120.3310015,,,
3798,Honda,2004,3,261384,2400,Petrol,Automatic,1125000,Not SUV,112.8321389,,,
3799,Lexus,2006,3,241518,3300,Hybrid,Automatic,3255000,SUV,105.8547276,,,
3800,Mercedes-Benz,2010,3,104302,5500,Petrol,Automatic,10687500,Not SUV,130.380255,,,
3801,Toyota,2009,2,87455,2400,Petrol,Automatic,4050000,Not SUV,129.3582081,,,
3803,Toyota,2008,3,72138,2400,Petrol,Automatic,3640000,SUV,106.9462997,,,
3805,Honda,2000,3,198095,2000,Petrol,Automatic,840000,SUV,53.2519,,,
3806,Honda,2004,3,433507,2400,Petrol,Automatic,945000,Not SUV,112.8321389,,,
3807,Mercedes-Benz,2001,3,253961,3000,Petrol,Automatic,840000,Not SUV,98.78961463,,,
3808,Toyota,2006,3,170338,1800,Petrol,Automatic,1687500,Not SUV,105.8547276,,,
3809,Lexus,2013,3,131925,3500,Petrol,Automatic,10400000,Not SUV,120.7825672,,,
3810,Volkswagen,2001,3,346388,2000,Petrol,Manual,682500,Not SUV,98.78961463,,,
3811,Honda,2003,3,234442,1700,Petrol,Automatic,945000,Not SUV,120.8084383,,,
3814,Ford,2012,3,71210,3500,Petrol,Automatic,4837500,SUV,120.3310015,,,
3815,Honda,2005,3,94051,3500,Petrol,Automatic,1872000,SUV,107.9017948,,,
3816,Ford,2011,2,278934,3500,Petrol,Automatic,5737500,Not SUV,141.9929683,,,
3817,Lexus,2005,2,176454,3000,Petrol,Automatic,4837500,SUV,107.9017948,,,
3819,Toyota,2009,3,147469,2400,Petrol,Automatic,2587500,Not SUV,129.3582081,,,
3820,Hyundai,2003,3,82003,2000,Petrol,Automatic,840000,Not SUV,120.8084383,,,
3821,Chevrolet,2004,2,319874,5300,Petrol,Automatic,3937500,Not SUV,112.8321389,,,
3823,Lexus,2008,3,280543,3500,Petrol,Automatic,2625000,Not SUV,106.9462997,,,
3825,Toyota,2001,3,244530,3000,Petrol,Automatic,997500,Not SUV,98.78961463,,,
3826,Toyota,2000,3,255724,1800,Petrol,Automatic,840000,Not SUV,53.2519,,,
3828,Toyota,2006,3,312878,3300,Petrol,Automatic,3375000,SUV,105.8547276,,,
3831,Lexus,2009,3,91745,3500,Petrol,Automatic,3825000,Not SUV,129.3582081,,,
3832,Toyota,2009,3,68508,1800,Petrol,Automatic,2587500,Not SUV,129.3582081,,,
3834,Honda,2001,3,100000,2300,Petrol,Automatic,832000,Not SUV,98.78961463,,,
3835,Toyota,2000,3,356402,2200,Petrol,Automatic,892500,Not SUV,53.2519,,,
3836,Nissan,2001,3,140344,1000,Petrol,Manual,682500,Not SUV,98.78961463,,,
3838,Toyota,2004,2,210375,2000,Diesel,Manual,2025000,Not SUV,112.8321389,,,
3839,Hyundai,2015,2,199762,3800,Petrol,Automatic,12937500,Not SUV,137.4128104,,,
3842,Honda,2012,3,106612,2000,Petrol,Automatic,1800000,Not SUV,120.3310015,,,
3843,Nissan,2001,3,81061,1400,Petrol,Automatic,840000,Not SUV,98.78961463,,,
3844,Honda,2003,3,98733,3000,Petrol,Automatic,787500,Not SUV,120.8084383,,,
3845,Toyota,2005,3,230063,1800,Petrol,Automatic,1800000,Not SUV,107.9017948,,,
3846,Nissan,2007,3,293534,2000,Petrol,Automatic,945000,Not SUV,108.2238082,,,
3847,Toyota,2000,3,143536,2000,Petrol,Automatic,945000,Not SUV,53.2519,,,
3848,Toyota,2014,2,164891,2400,Petrol,Automatic,6075000,Not SUV,122.1199565,,,
3849,Nissan,2007,3,148749,3500,Petrol,CVT,840000,Not SUV,108.2238082,,,
3850,Acura,2009,3,221298,3500,Petrol,Automatic,3375000,Not SUV,129.3582081,,,
3851,Hyundai,2015,3,132764,1800,Petrol,Manual,630000,Not SUV,137.4128104,,,
3853,Honda,2010,3,115229,3500,Petrol,Automatic,3375000,SUV,130.380255,,,
3854,Acura,2005,3,122273,3500,Petrol,Automatic,2250000,SUV,107.9017948,,,
3856,Toyota,2000,3,143536,2000,Petrol,Automatic,945000,Not SUV,53.2519,,,
3857,Toyota,2004,2,210375,2000,Diesel,Manual,2025000,Not SUV,112.8321389,,,
3858,Hyundai,2015,2,199762,3800,Petrol,Automatic,12937500,Not SUV,137.4128104,,,
3859,Honda,2012,3,106612,2000,Petrol,Automatic,1800000,Not SUV,120.3310015,,,
3861,Nissan,2001,3,140344,1000,Petrol,Manual,682500,Not SUV,98.78961463,,,
3862,Toyota,2005,3,230063,1800,Petrol,Automatic,1800000,Not SUV,107.9017948,,,
3863,Toyota,2014,2,164891,2400,Petrol,Automatic,6075000,Not SUV,122.1199565,,,
3865,Acura,2009,3,221298,3500,Petrol,Automatic,3375000,Not SUV,129.3582081,,,
3866,Toyota,2002,3,191872,1800,Petrol,Manual,945000,Not SUV,103.6416019,,,
3867,Hyundai,2004,3,92477,2000,Petrol,Automatic,997500,Not SUV,112.8321389,,,
3869,Honda,2010,3,115229,3500,Petrol,Automatic,3375000,SUV,130.380255,,,
3872,Volkswagen,2012,3,135300,2000,Petrol,Automatic,5625000,Not SUV,120.3310015,,,
3873,Toyota,2013,2,118069,3500,Petrol,Automatic,9360000,Not SUV,120.7825672,,,
3874,Nissan,2000,3,175361,3300,Petrol,Automatic,945000,Not SUV,53.2519,,,
3875,Honda,2004,3,224506,3000,Petrol,Automatic,1012500,Not SUV,112.8321389,,,
3878,Nissan,2005,3,136348,4000,Petrol,Automatic,1631250,SUV,107.9017948,,,
3879,Toyota,2013,2,94162,3500,Petrol,Automatic,8400000,Not SUV,120.7825672,,,
3880,Toyota,2000,3,280881,1800,Petrol,Automatic,840000,Not SUV,53.2519,,,
3883,Honda,2017,2,82530,2400,Petrol,Automatic,8775000,Not SUV,192.3100693,,,
3884,Ford,2008,2,311820,3500,Petrol,Automatic,3712500,Not SUV,106.9462997,,,
3887,Toyota,2013,2,94162,3500,Petrol,Automatic,8400000,Not SUV,120.7825672,,,
3888,Volkswagen,2012,3,135300,2000,Petrol,Automatic,5625000,Not SUV,120.3310015,,,
3890,Toyota,2003,3,300839,2500,Petrol,Manual,935000,Not SUV,120.8084383,,,
3891,Toyota,2000,3,287619,1800,Petrol,Automatic,840000,Not SUV,53.2519,,,
3892,Honda,2004,3,224506,3000,Petrol,Automatic,1012500,Not SUV,112.8321389,,,
3893,Nissan,2005,3,136348,4000,Petrol,Automatic,1631250,SUV,107.9017948,,,
3894,Ford,2007,2,351352,2000,Petrol,Manual,1470000,Not SUV,108.2238082,,,
3896,Toyota,2004,3,242471,1300,Petrol,Manual,840000,Not SUV,112.8321389,,,
3897,Volkswagen,2018,2,72831,2000,Petrol,Automatic,27300000,Not SUV,193.8541808,,,
3898,Honda,2017,2,82530,2400,Petrol,Automatic,8775000,Not SUV,192.3100693,,,
3899,Mercedes-Benz,2007,3,145348,4800,Petrol,Automatic,2467500,Not SUV,108.2238082,,,
3900,Toyota,2005,3,217768,1800,Petrol,Manual,2250000,Not SUV,107.9017948,,,
3902,Kia,2014,3,63697,1200,Petrol,Manual,2700000,Not SUV,122.1199565,,,
3903,Mercedes-Benz,2007,2,145683,4700,Petrol,Automatic,5625000,SUV,108.2238082,,,
3905,Toyota,2014,3,189998,2500,Petrol,Automatic,5062500,Not SUV,122.1199565,,,
3906,Toyota,2001,3,200459,3000,Petrol,Automatic,945000,Not SUV,98.78961463,,,
3907,Toyota,2000,3,79770,2200,Petrol,Automatic,682500,Not SUV,53.2519,,,
3908,Toyota,2006,2,142986,1800,Petrol,Automatic,4050000,Not SUV,105.8547276,,,
3909,Toyota,2007,3,169577,3500,Petrol,Automatic,2912000,Not SUV,108.2238082,,,
3910,Mercedes-Benz,2007,3,94605,3500,Petrol,Automatic,2812500,SUV,108.2238082,,,
3911,Honda,2007,3,119411,2200,Petrol,Automatic,1350000,Not SUV,108.2238082,,,
3912,Toyota,2004,3,242471,1300,Petrol,Manual,840000,Not SUV,112.8321389,,,
3913,Toyota,2010,2,165262,3500,Petrol,Automatic,9.00E+06,SUV,130.380255,,,
3914,Lexus,2007,3,50284,3000,Petrol,Automatic,3952000,Not SUV,108.2238082,,,
3916,Toyota,2014,3,189998,2500,Petrol,Automatic,5062500,Not SUV,122.1199565,,,
3917,Toyota,2006,2,142986,1800,Petrol,Automatic,4050000,Not SUV,105.8547276,,,
3918,Mercedes-Benz,2007,3,94605,3500,Petrol,Automatic,2812500,SUV,108.2238082,,,
3919,Toyota,2014,2,90144,2700,Petrol,Automatic,9660000,Not SUV,122.1199565,,,
3920,Toyota,2012,2,98739,3500,Petrol,Automatic,5775000,Not SUV,120.3310015,,,
3921,Honda,2007,3,119411,2200,Petrol,Automatic,1350000,Not SUV,108.2238082,,,
3922,Toyota,2010,2,165262,3500,Petrol,Automatic,9.00E+06,SUV,130.380255,,,
3923,Lexus,2007,3,50284,3000,Petrol,Automatic,3952000,Not SUV,108.2238082,,,
3924,Hyundai,2014,3,99156,1100,Petrol,Manual,682500,Not SUV,122.1199565,,,
3925,Toyota,2007,3,169645,2400,Petrol,Automatic,2912000,Not SUV,108.2238082,,,
3926,Hyundai,2014,3,100147,1100,Petrol,Manual,682500,Not SUV,122.1199565,,,
3928,Acura,2008,3,133729,3700,Petrol,Automatic,5400000,SUV,106.9462997,,,
3929,Toyota,2004,2,120656,3300,Petrol,Automatic,3990000,SUV,112.8321389,,,
3930,Volkswagen,2018,2,72831,2000,Petrol,Automatic,27300000,Not SUV,193.8541808,,,
3931,Honda,2013,2,166569,2400,Petrol,Automatic,6240000,Not SUV,120.7825672,,,
3932,Dodge,2007,3,230938,2000,Petrol,Automatic,1687500,Not SUV,108.2238082,,,
3933,Toyota,2003,3,342160,3000,Petrol,Automatic,2812500,SUV,120.8084383,,,
3934,Toyota,2004,3,215732,3300,Petrol,Automatic,3375000,Not SUV,112.8321389,,,
3936,Toyota,2010,2,195015,1800,Petrol,Automatic,4162500,Not SUV,130.380255,,,
3937,Toyota,2008,2,107241,3500,Petrol,Automatic,5850000,SUV,106.9462997,,,
3938,Toyota,2008,2,240823,3500,Petrol,Automatic,7875000,SUV,106.9462997,,,
3941,Lexus,2007,2,86212,3500,Petrol,Automatic,6525000,SUV,108.2238082,,,
3942,Honda,2007,3,229375,2400,Petrol,Automatic,1575000,Not SUV,108.2238082,,,
3943,Toyota,2012,2,98739,3500,Petrol,Automatic,5775000,Not SUV,120.3310015,,,
3944,Honda,2009,2,126855,2400,Petrol,Automatic,3600000,Not SUV,129.3582081,,,
3945,Toyota,2008,2,240823,3500,Petrol,Automatic,7875000,SUV,106.9462997,,,
3946,Mercedes-Benz,2000,3,199610,1400,Petrol,Manual,630000,Not SUV,53.2519,,,
3947,Lexus,2007,2,86212,3500,Petrol,Automatic,6525000,SUV,108.2238082,,,
3948,Honda,2007,3,229375,2400,Petrol,Automatic,1575000,Not SUV,108.2238082,,,
3950,Honda,2009,2,126855,2400,Petrol,Automatic,3600000,Not SUV,129.3582081,,,
3951,Lexus,2009,3,25416,3500,Petrol,Automatic,5850000,SUV,129.3582081,,,
3954,Hyundai,2014,3,121294,1100,Petrol,Manual,525000,Not SUV,122.1199565,,,
3955,Nissan,2006,3,252729,1800,Petrol,Automatic,1125000,Not SUV,105.8547276,,,
3956,Hyundai,2014,3,99899,1100,Petrol,Manual,682500,Not SUV,122.1199565,,,
3957,Hyundai,2014,3,99897,1100,Petrol,Manual,630000,Not SUV,122.1199565,,,
3958,Hyundai,2014,3,95321,1100,Petrol,Manual,630000,Not SUV,122.1199565,,,
3959,Toyota,2001,3,55293,2200,Petrol,Automatic,1687500,Not SUV,98.78961463,,,
3960,Lexus,2002,3,309946,3000,Petrol,Automatic,2250000,SUV,103.6416019,,,
3961,Honda,2008,3,137627,2400,Petrol,Automatic,2700000,Not SUV,106.9462997,,,
3962,BMW,2007,3,135253,4800,Petrol,Automatic,4500000,SUV,108.2238082,,,
3963,Hyundai,2014,3,99899,1100,Petrol,Manual,682500,Not SUV,122.1199565,,,
3967,Mercedes-Benz,2005,2,256118,3500,Petrol,Automatic,3375000,SUV,107.9017948,,,
3970,Toyota,2013,2,237306,1800,Petrol,Automatic,5625000,Not SUV,120.7825672,,,
3971,Hyundai,2014,3,121294,1100,Petrol,Manual,525000,Not SUV,122.1199565,,,
3972,Toyota,2011,2,137129,2700,Petrol,Automatic,12937500,Not SUV,141.9929683,,,
3974,Hyundai,2014,3,95321,1100,Petrol,Manual,630000,Not SUV,122.1199565,,,
3975,Hyundai,2014,3,99897,1100,Petrol,Manual,630000,Not SUV,122.1199565,,,
3976,Toyota,2009,3,271381,2400,Petrol,Automatic,3375000,Not SUV,129.3582081,,,
3977,Pontiac,2003,3,299999,1800,Petrol,Automatic,1912500,Not SUV,120.8084383,,,
3978,Lexus,2012,2,88804,3500,Petrol,Automatic,11250000,SUV,120.3310015,,,
3979,Land Rover,2012,3,38791,2000,Petrol,Automatic,10575000,Not SUV,120.3310015,,,
3980,BMW,2013,3,73262,3000,Petrol,Automatic,12600000,Not SUV,120.7825672,,,
3981,Nissan,2003,3,126573,2300,Petrol,Automatic,1800000,Not SUV,120.8084383,,,
3982,Infiniti,2007,3,169446,3500,Petrol,Automatic,2812500,SUV,108.2238082,,,
3983,Toyota,2007,3,126800,3500,Petrol,Automatic,2925000,Not SUV,108.2238082,,,
3984,Toyota,2006,3,63415,3500,Petrol,Automatic,2587500,Not SUV,105.8547276,,,
3985,Lexus,2005,3,198507,3300,Petrol,Automatic,2925000,Not SUV,107.9017948,,,
3986,Nissan,2005,3,113950,3000,Petrol,Automatic,1125000,SUV,107.9017948,,,
3988,Lexus,2010,2,148054,3500,Petrol,Automatic,6412500,Not SUV,130.380255,,,
3989,Toyota,2007,3,165537,3500,Petrol,Automatic,2812500,Not SUV,108.2238082,,,
3990,Nissan,2005,3,113950,3000,Petrol,Automatic,1125000,SUV,107.9017948,,,
3991,Lexus,2010,2,148054,3500,Petrol,Automatic,6412500,Not SUV,130.380255,,,
3992,Hyundai,2002,3,177589,1600,Petrol,Automatic,472500,Not SUV,103.6416019,,,
3993,Toyota,2010,3,151770,3500,Petrol,Automatic,5200000,Not SUV,130.380255,,,
3994,Toyota,2007,3,165537,3500,Petrol,Automatic,2812500,Not SUV,108.2238082,,,
3995,Honda,2013,3,134407,3500,Petrol,Automatic,4200000,Not SUV,120.7825672,,,
3997,Toyota,2008,3,152275,3500,Petrol,Automatic,4387500,SUV,106.9462997,,,
3999,Toyota,2008,2,168405,2400,Petrol,Automatic,5006250,SUV,106.9462997,,,
4000,Toyota,2007,2,164534,2400,Petrol,Automatic,3600000,Not SUV,108.2238082,,,
4002,Mercedes-Benz,2008,3,216496,3500,Petrol,Automatic,3375000,SUV,106.9462997,,,
4004,Toyota,2010,2,103428,2700,Petrol,Automatic,7560000,SUV,130.380255,,,
4005,Ford,2005,2,276875,4600,Petrol,Automatic,3712500,Not SUV,107.9017948,,,
4008,Mazda,2014,2,94365,3500,Petrol,Automatic,8437500,SUV,122.1199565,,,
4009,Ford,2011,3,210030,1600,Petrol,Automatic,2025000,Not SUV,141.9929683,,,
4010,Toyota,2002,3,201499,2400,Petrol,Automatic,1800000,Not SUV,103.6416019,,,
4012,Toyota,2002,3,180145,3000,Petrol,Automatic,1912500,SUV,103.6416019,,,
4014,Toyota,2010,3,144286,2500,Petrol,Automatic,3825000,SUV,130.380255,,,
4016,Hyundai,2009,3,111038,1100,Petrol,Manual,577500,Not SUV,129.3582081,,,
4017,Acura,2005,3,292718,3200,Petrol,Automatic,1350000,Not SUV,107.9017948,,,
4018,Mercedes-Benz,2003,3,246011,2600,Petrol,Automatic,1631250,Not SUV,120.8084383,,,
4019,Lexus,2014,3,82573,4600,Petrol,Automatic,20250000,SUV,122.1199565,,,
4020,Toyota,2006,2,244964,1800,Petrol,Automatic,1968750,Not SUV,105.8547276,,,
4022,Honda,2011,3,160179,2400,Petrol,Automatic,2025000,Not SUV,141.9929683,,,
4024,Toyota,2014,3,234583,2500,Petrol,Automatic,5625000,Not SUV,122.1199565,,,
4025,Honda,2006,3,55258,2400,Petrol,Automatic,1800000,SUV,105.8547276,,,
4028,Toyota,2012,2,321483,2400,Petrol,Automatic,7087500,Not SUV,120.3310015,,,
4029,Toyota,2003,3,384892,2400,Petrol,Automatic,1687500,Not SUV,120.8084383,,,
4030,Hyundai,2009,3,111038,1100,Petrol,Manual,577500,Not SUV,129.3582081,,,
4031,Volvo,2004,2,367920,2900,Petrol,Automatic,2625000,SUV,112.8321389,,,
4032,Lexus,2004,3,274088,3300,Petrol,Automatic,2812500,Not SUV,112.8321389,,,
4033,Changan,2020,3,17688,1800,Petrol,Automatic,10125000,SUV,220.9049263,,,
4035,Lexus,2008,2,210329,2500,Petrol,Automatic,3885000,Not SUV,106.9462997,,,
4036,Lexus,2004,3,274088,3300,Petrol,Automatic,2812500,Not SUV,112.8321389,,,
4037,Changan,2020,3,17688,1800,Petrol,Automatic,10125000,SUV,220.9049263,,,
4038,Mercedes-Benz,2000,3,142361,5000,Petrol,Automatic,1687500,Not SUV,53.2519,,,
4040,Toyota,2001,3,190597,3000,Petrol,Automatic,2250000,SUV,98.78961463,,,
4041,Toyota,2010,3,110131,2400,Petrol,Automatic,3487500,Not SUV,130.380255,,,
4042,Toyota,2010,3,143971,3600,Petrol,Automatic,5625000,SUV,130.380255,,,
4043,Mazda,2006,2,117961,2300,Petrol,Automatic,2475000,Not SUV,105.8547276,,,
4044,Honda,2001,3,201202,2000,Petrol,Automatic,618750,SUV,98.78961463,,,
4045,Ford,2002,3,239623,1900,Diesel,Automatic,1856250,Not SUV,103.6416019,,,
4047,Toyota,2013,2,163315,3500,Petrol,Automatic,5163750,SUV,120.7825672,,,
4048,Ford,2002,3,158318,3500,Petrol,Automatic,1462500,SUV,103.6416019,,,
4049,Honda,2007,3,136866,3500,Petrol,Automatic,2250000,SUV,108.2238082,,,
4050,Honda,2007,3,136866,3500,Petrol,Automatic,2250000,SUV,108.2238082,,,
4052,Toyota,2011,2,66821,2500,Petrol,Automatic,6032000,SUV,141.9929683,,,
4053,Porsche,2006,2,215921,4500,Petrol,Automatic,5775000,SUV,105.8547276,,,
4054,Hyundai,2012,3,106015,1600,Petrol,Automatic,2475000,Not SUV,120.3310015,,,
4055,Lexus,2006,3,193684,2500,Petrol,Automatic,2475000,Not SUV,105.8547276,,,
4056,Toyota,2007,2,248026,3500,Petrol,Automatic,4680000,Not SUV,108.2238082,,,
4057,Toyota,2009,3,117409,2700,Petrol,Automatic,4387500,SUV,129.3582081,,,
4058,Toyota,2018,2,64098,2700,Petrol,Automatic,4.50E+07,SUV,193.8541808,,,
4060,Honda,2007,2,210950,1800,Petrol,Automatic,2362500,Not SUV,108.2238082,,,
4061,Volkswagen,2018,2,28634,3600,Petrol,Automatic,12937500,Not SUV,193.8541808,,,
4062,Mercedes-Benz,2003,3,110458,1800,Electric,Automatic,1237500,Not SUV,120.8084383,,,
4063,Nissan,2005,3,254848,1500,Petrol,Manual,843750,Not SUV,107.9017948,,,
